File: ./hwmcc13/single/bob12s04.aig
46551 48.00       
46552 49.00       
46553 49.00       
46554 50.00       
46555 47.00       
46556 48.00       
46557 51.00       
46558 52.00       
46559 49.00       
46560 49.00       
46561 51.00       
46562 49.00       
46563 49.00       
46564 51.00       
46565 50.00       
46566 48.00       
46567 47.00       
46568 51.00       
46569 51.00       
46570 51.00       
46571 49.00       
46572 51.00       
46573 51.00       
46574 52.00       
46575 50.00       
46576 49.00       
46577 49.00       
46578 50.00       
46579 49.00       
46580 50.00       
46581 49.00       
46582 50.00       
46583 50.00       
46584 49.00       
46585 50.00       
46586 49.00       
46587 50.00       
46588 49.00       
46589 51.00       
46590 46.00       
46591 52.00       
46592 51.00       
46593 49.00       
46594 51.00       
46595 51.00       
46596 50.00       
46597 49.00       
46598 50.00       
46599 51.00       
46600 50.00       
46601 49.00       
46602 48.00       
46603 49.00       
46604 49.00       
46605 50.00       
46606 49.00       
46607 51.00       
46608 49.00       
46609 47.00       
46610 46.00       
46611 49.00       
46612 53.00       
46613 49.00       
46614 49.00       
46615 51.00       
46616 50.00       
46617 47.00       
46618 51.00       
46619 49.00       
46620 51.00       
46621 47.00       
46622 50.00       
46623 50.00       
46624 48.00       
46625 50.00       
46626 51.00       
46627 49.00       
46628 47.00       
46629 51.00       
46630 50.00       
46631 48.00       
46632 49.00       
46633 50.00       
46634 50.00       
46635 50.00       
46636 51.00       
46637 50.00       
46638 51.00       
46639 50.00       
46640 51.00       
46641 49.00       
46642 49.00       
46643 50.00       
46644 49.00       
46645 50.00       
46646 50.00       
46647 48.00       
46648 50.00       
46649 46.00       
46650 49.00       
46651 48.00       
46652 50.00       
46653 50.00       
46654 48.00       
46655 48.00       
46656 49.00       
46657 48.00       
46658 49.00       
46659 48.00       
46660 50.00       
46661 48.00       
46662 49.00       
46663 49.00       
46664 49.00       
46665 49.00       
46666 48.00       
46667 51.00       
46668 48.00       
46669 50.00       
46670 49.00       
46671 51.00       
46672 48.00       
46673 47.00       
46674 51.00       
46675 49.00       
46676 48.00       
46677 48.00       
46678 48.00       
46679 47.00       
46680 49.00       
46681 50.00       
46682 49.00       
46683 51.00       
46684 50.00       
46685 51.00       
46686 51.00       
46687 48.00       
46688 48.00       
46689 50.00       
46690 50.00       
46691 50.00       
46692 51.00       
46693 49.00       
46694 48.00       
46695 50.00       
46696 49.00       
46697 48.00       
46698 47.00       
46699 50.00       
46700 49.00       
46701 51.00       
46702 51.00       
46703 49.00       
46704 49.00       
46705 49.00       
46706 47.00       
46707 49.00       
46708 50.00       
46709 51.00       
46710 50.00       
46711 52.00       
46712 49.00       
46713 49.00       
46714 49.00       
46715 50.00       
46716 50.00       
46717 50.00       
46718 49.00       
46719 48.00       
46720 48.00       
46721 50.00       
46722 50.00       
46723 51.00       
46724 50.00       
46725 51.00       
46726 51.00       
46727 51.00       
46728 49.00       
46729 49.00       
46730 49.00       
46731 49.00       
46732 48.00       
46733 49.00       
46734 49.00       
46735 49.00       
46736 51.00       
46737 49.00       
46738 51.00       
46739 47.00       
46740 51.00       
46741 50.00       
46742 50.00       
46743 51.00       
46744 51.00       
46745 49.00       
46746 48.00       
46747 51.00       
46748 49.00       
46749 50.00       
46750 49.00       
46751 48.00       
46752 48.00       
46753 49.00       
46754 48.00       
46755 51.00       
46756 50.00       
46757 49.00       
46758 52.00       
46759 51.00       
46760 51.00       
46761 49.00       
46762 50.00       
46763 47.00       
46764 51.00       
46765 48.00       
46766 50.00       
46767 50.00       
46768 49.00       
46769 49.00       
46770 50.00       
46771 49.00       
46772 50.00       
46773 49.00       
46774 49.00       
46775 48.00       
46776 48.00       
46777 49.00       
46778 50.00       
46779 49.00       
46780 51.00       
46781 48.00       
46782 50.00       
46783 48.00       
46784 48.00       
46785 50.00       
46786 50.00       
46787 49.00       
46788 50.00       
46789 49.00       
46790 50.00       
46791 49.00       
46792 49.00       
46793 47.00       
46794 49.00       
46795 49.00       
46796 50.00       
46797 48.00       
46798 50.00       
46799 51.00       
46800 53.00       
46801 48.00       
46802 49.00       
46803 51.00       
46804 50.00       
46805 47.00       
46806 51.00       
46807 47.00       
46808 50.00       
46809 49.00       
46810 48.00       
46811 49.00       
46812 51.00       
46813 49.00       
46814 48.00       
46815 47.00       
46816 51.00       
46817 50.00       
46818 50.00       
46819 48.00       
46820 50.00       
46821 50.00       
46822 48.00       
46823 48.00       
46824 49.00       
46825 49.00       
46826 49.00       
46827 51.00       
46828 52.00       
46829 51.00       
46830 49.00       
46831 48.00       
46832 50.00       
46833 49.00       
46834 50.00       
46835 49.00       
46836 50.00       
46837 49.00       
46838 51.00       
46839 49.00       
46840 50.00       
46841 50.00       
46842 50.00       
46843 49.00       
46844 51.00       
46845 51.00       
46846 47.00       
46847 49.00       
46848 51.00       
46849 50.00       
46850 50.00       
46851 49.00       
46852 50.00       
46853 49.00       
46854 50.00       
46855 50.00       
46856 49.00       
46857 49.00       
46858 50.00       
46859 51.00       
46860 50.00       
46861 48.00       
46862 47.00       
46863 50.00       
46864 50.00       
46865 49.00       
46866 51.00       
46867 49.00       
46868 51.00       
46869 50.00       
46870 52.00       
46871 49.00       
46872 50.00       
46873 51.00       
46874 51.00       
46875 49.00       
46876 50.00       
46877 48.00       
46878 49.00       
46879 50.00       
46880 52.00       
46881 50.00       
46882 50.00       
46883 49.00       
46884 50.00       
46885 50.00       
46886 49.00       
46887 48.00       
46888 50.00       
46889 51.00       
46890 50.00       
46891 49.00       
46892 49.00       
46893 50.00       
46894 47.00       
46895 51.00       
46896 47.00       
46897 51.00       
46898 49.00       
46899 48.00       
46900 50.00       
46901 49.00       
46902 50.00       
46903 49.00       
46904 49.00       
46905 49.00       
46906 49.00       
46907 49.00       
46908 48.00       
46909 50.00       
46910 52.00       
46911 50.00       
46912 48.00       
46913 49.00       
46914 51.00       
46915 50.00       
46916 50.00       
46917 52.00       
46918 50.00       
46919 49.00       
46920 50.00       
46921 48.00       
46922 49.00       
46923 50.00       
46924 50.00       
46925 50.00       
46926 49.00       
46927 50.00       
46928 52.00       
46929 50.00       
46930 49.00       
46931 48.00       
46932 49.00       
46933 50.00       
46934 50.00       
46935 47.00       
46936 50.00       
46937 51.00       
46938 50.00       
46939 49.00       
46940 49.00       
46941 52.00       
46942 50.00       
46943 48.00       
46944 47.00       
46945 49.00       
46946 49.00       
46947 49.00       
46948 50.00       
46949 51.00       
46950 50.00       
46951 51.00       
46952 49.00       
46953 52.00       
46954 50.00       
46955 49.00       
46956 51.00       
46957 51.00       
46958 48.00       
46959 48.00       
46960 50.00       
46961 52.00       
46962 51.00       
46963 50.00       
46964 49.00       
46965 48.00       
46966 50.00       
46967 49.00       
46968 48.00       
46969 52.00       
46970 50.00       
46971 49.00       
46972 52.00       
46973 49.00       
46974 50.00       
46975 50.00       
46976 50.00       
46977 50.00       
46978 50.00       
46979 51.00       
46980 48.00       
46981 49.00       
46982 50.00       
46983 49.00       
46984 50.00       
46985 50.00       
46986 50.00       
46987 50.00       
46988 52.00       
46989 49.00       
46990 51.00       
46991 49.00       
46992 49.00       
46993 51.00       
46994 50.00       
46995 50.00       
46996 49.00       
46997 48.00       
46998 48.00       
46999 49.00       
47000 49.00       
47001 50.00       
47002 50.00       
47003 52.00       
47004 50.00       
47005 50.00       
47006 50.00       
47007 48.00       
47008 51.00       
47009 49.00       
47010 49.00       
47011 47.00       
47012 50.00       
47013 50.00       
47014 50.00       
47015 50.00       
47016 50.00       
47017 49.00       
47018 48.00       
47019 49.00       
47020 49.00       
47021 52.00       
47022 51.00       
47023 51.00       
47024 49.00       
47025 50.00       
47026 49.00       
47027 51.00       
47028 52.00       
47029 48.00       
47030 50.00       
47031 48.00       
47032 50.00       
47033 51.00       
47034 48.00       
47035 51.00       
47036 49.00       
47037 50.00       
47038 52.00       
47039 48.00       
47040 49.00       
47041 52.00       
47042 49.00       
47043 49.00       
47044 51.00       
47045 49.00       
47046 51.00       
47047 50.00       
47048 49.00       
47049 49.00       
47050 51.00       
47051 48.00       
47052 51.00       
47053 52.00       
47054 49.00       
47055 51.00       
47056 47.00       
47057 49.00       
47058 49.00       
47059 51.00       
47060 48.00       
47061 48.00       
47062 49.00       
47063 48.00       
47064 50.00       
47065 49.00       
47066 49.00       
47067 49.00       
47068 49.00       
47069 50.00       
47070 49.00       
47071 52.00       
47072 52.00       
47073 47.00       
47074 49.00       
47075 49.00       
47076 49.00       
47077 50.00       
47078 51.00       
47079 48.00       
47080 52.00       
47081 48.00       
47082 48.00       
47083 51.00       
47084 49.00       
47085 50.00       
47086 49.00       
47087 52.00       
47088 50.00       
47089 48.00       
47090 50.00       
47091 49.00       
47092 51.00       
47093 51.00       
47094 48.00       
47095 52.00       
47096 49.00       
47097 51.00       
47098 50.00       
47099 49.00       
47100 48.00       
47101 51.00       
47102 50.00       
47103 50.00       
47104 51.00       
47105 49.00       
47106 50.00       
47107 51.00       
47108 49.00       
47109 48.00       
47110 49.00       
47111 49.00       
47112 49.00       
47113 48.00       
47114 48.00       
47115 49.00       
47116 50.00       
47117 49.00       
47118 48.00       
47119 47.00       
47120 49.00       
47121 49.00       
47122 50.00       
47123 50.00       
47124 48.00       
47125 49.00       
47126 51.00       
47127 48.00       
47128 50.00       
47129 51.00       
47130 50.00       
47131 49.00       
47132 51.00       
47133 49.00       
47134 51.00       
47135 49.00       
47136 48.00       
47137 51.00       
47138 51.00       
47139 50.00       
47140 47.00       
47141 47.00       
47142 48.00       
47143 50.00       
47144 51.00       
47145 47.00       
47146 48.00       
47147 49.00       
47148 50.00       
47149 49.00       
47150 50.00       
47151 49.00       
47152 50.00       
47153 51.00       
47154 49.00       
47155 48.00       
47156 49.00       
47157 48.00       
47158 48.00       
47159 49.00       
47160 47.00       
47161 50.00       
47162 48.00       
47163 51.00       
47164 52.00       
47165 50.00       
47166 49.00       
47167 50.00       
47168 51.00       
47169 50.00       
47170 49.00       
47171 49.00       
47172 51.00       
